sym,tf,dir,entry,sl,tp,rA,rB,mae_a,mae_b,at_risk,used_trap,bh_a,bh_b,res_a,res_b
XRPUSDT,1h,SELL,1.4474,1.4771366634520289,1.3978388942466184,-0.053949286673883344,-0.0841729907056921,0.10311,0.11751,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3586,1.3378650510501446,1.393158248249759,-1.0,-1.0,1.02233,1.28061,True,True,91,87,True,True
XRPUSDT,1h,SELL,1.4055,1.425855782231941,1.3715736962800982,-0.09513845296586586,-0.11288604282910508,0.13055,0.14622,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4308,1.456981244983943,1.3871645916934283,-0.020588911400119442,-0.035855876984708504,0.11807,0.06919,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4487,1.4667240101892147,1.4186599830179756,-0.039689444497877056,-0.0682219594177982,0.1048,0.10156,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4684,1.4901448585780073,1.4321585690366545,0.028715083176590505,-0.2159951288970334,0.12196,0.24933,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4932,1.517253959929505,1.4531100667841588,0.04636723849400937,-0.0,0.1122,0.15856,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.5443,1.5790865028425538,1.4863224952624106,0.12767391728782654,-0.09500528657105228,0.14399,0.12834,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4566,1.4315341149887406,1.4983764750187654,-1.0,-1.0,1.03795,1.06367,True,True,108,108,True,True
XRPUSDT,1h,BUY,1.4166,1.401318696254481,1.4420688395758654,-1.0,-1.0,1.00667,1.03099,True,True,110,110,True,True
XRPUSDT,1h,BUY,1.3995,1.384888779748534,1.4238520337524434,-1.0,-1.0,1.00667,1.01277,True,True,97,97,True,True
XRPUSDT,1h,BUY,1.3867,1.3735426864557816,1.4086288559070308,-0.653812907032391,-0.8617340759655662,0.92529,0.94354,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3909,1.3756429286276892,1.4163284522871848,-1.0,-1.0,1.06355,1.08889,True,True,77,77,True,True
XRPUSDT,1h,SELL,1.4314,1.459113525536588,1.3852107907723532,0.019722997207276802,-0.00395079282303529,0.10966,0.06667,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3786,1.364906969150324,1.4014217180827937,-0.3692604857581419,-0.3415867689842559,0.59846,0.66518,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3594,1.342411645747945,1.3877139237534248,-1.0,-1.0,1.00667,1.02178,True,True,72,72,True,True
XRPUSDT,1h,BUY,1.3406,1.3243083247704373,1.3677527920492714,-1.0,-1.0,1.00667,1.03303,True,True,111,111,True,True
XRPUSDT,1h,BUY,1.3253,1.3088107218926728,1.3527821301788785,0.8195729035842667,0.8091423406272215,0.14387,0.17486,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3241,1.3137640575392524,1.341326570767913,-0.4524606374629757,-0.607803446745975,0.55015,0.64179,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3499,1.365276151292047,1.3242730811799217,-0.02778726005278261,-0.05648224152254447,0.10464,0.08982,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3001,1.2837809818840975,1.3272983635265043,1.2423172420961757,1.0242220965630757,0.21897,0.22949,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2993,1.291062545216726,1.313029091305456,-1.0,-1.0,1.04146,1.0588,True,True,85,85,True,True
XRPUSDT,1h,BUY,1.2891,1.2790819548795775,1.3057967418673706,1.666666666666674,1.666666666666674,0.15185,0.20734,True,True,102,103,True,True
XRPUSDT,1h,BUY,1.2967,1.2851033182380032,1.3160278029366614,1.0847998295522996,1.1849724814079987,0.37601,0.40331,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3389,1.3521047564686597,1.3168920725522335,-0.04673798801161182,-0.0602708804492333,0.1198,0.0936,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3499,1.3633953899277134,1.327407683453811,-0.027787260052786592,-0.05648197232105325,0.10464,0.08982,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3665,1.387928480549815,1.330785865750308,0.006348201479072331,-0.0,0.1176,0.12395,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.37,1.3897433570582889,1.3370944049028524,0.008497682926191383,-0.0,0.10385,0.11235,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3799,1.398507290618462,1.3488878489692298,0.054006359288522675,-0.19882916961191113,0.11383,0.23216,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3616,1.3734196533944456,1.3419005776759236,0.13308823910400225,-0.1335572763502191,0.10002,0.16689,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3621,1.378652385447067,1.3345126909215554,0.11519114738141428,-0.10753925388558098,0.14394,0.14087,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3719,1.388059127712168,1.3449681204797197,-0.11626613776789095,-0.13845654289324588,0.19315,0.17179,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3883,1.4035810578375258,1.3628315702707907,0.0021101272992996717,-0.0,0.15025,0.15236,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4038,1.4196260590499308,1.377423234916782,-0.046789833456797006,-0.049241821127372125,0.13088,0.08258,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4058,1.4205473402815951,1.3812210995306744,-0.09513845296586493,-0.11117985466063551,0.13055,0.14451,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4087,1.424105960859572,1.3830233985673803,-0.10575657788112924,-0.11378671827809861,0.18126,0.14712,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4194,1.4411524176895667,1.383145970517389,0.11536192421439247,-0.13528583342925554,0.11602,0.16862,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4524,1.477005479530188,1.4113908674496862,-0.13241723806203554,-0.16174577238793691,0.16575,0.19508,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4861,1.511486652973657,1.4437889117105716,0.08533747862025201,-0.18015219161325136,0.10118,0.21349,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4056,1.3891320736873851,1.433046543854358,0.7938534897970491,0.7364275684117781,0.13212,0.30171,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4436,1.4539559707049918,1.4263400488250138,-0.039658082465595164,-0.06327817858868064,0.10971,0.09661,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.404,1.3929185125671997,1.4224691457213336,-0.0737398835794825,-0.4044859221142546,0.32693,0.47353,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3954,1.3836263272446845,1.4150227879255262,-0.21109144399589722,-0.3614873723562767,0.44664,0.53411,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3969,1.3857135759172072,1.4155440401379882,-0.31443026706005406,-0.42132776814043893,0.40174,0.50621,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3753,1.36456183467951,1.3931969422008164,1.2888230902604698,1.3004084664098696,0.31701,0.37742,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3627,1.3485390009918254,1.3863016650136244,0.8027866982791965,0.9134868611007726,0.1615,0.16852,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3948,1.4059933047334494,1.3761444921109176,-0.060799708188670254,-0.07155257882409943,0.14334,0.10489,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3915,1.402809788265066,1.3726503528915563,-0.11166999590964881,-0.12148476339842604,0.19262,0.15482,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4116,1.4231672821136296,1.392321196477284,-0.00995117347797092,-0.04060021159873559,0.10268,0.07393,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4226,1.437395398514352,1.3979410024760806,-0.10830398443410467,-0.12613722834589436,0.14164,0.15947,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3838,1.3709659792791462,1.405190034534756,1.208399628744552,1.1316042788364697,0.14973,0.17702,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4121,1.4247758539314013,1.3909735767809976,-0.020596708118734507,-0.052259937006656786,0.10167,0.08559,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4289,1.44079956754074,1.4090673874321002,-0.011719966211265299,-0.0,0.12043,0.10871,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.45,1.471907208253551,1.4134879862440817,-0.024098022697209016,-0.03387837775835897,0.12355,0.06721,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4339,1.4157534920694674,1.464144179884221,1.6666666666666747,1.4395487743229263,0.20918,0.37086,True,True,111,120,True,False
XRPUSDT,1h,SELL,1.508,1.53629829402775,1.4608361766204168,0.0978313211252381,-0.13682316844299125,0.13201,0.17016,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4073,1.3907366274458657,1.4349056209235576,-0.5463652377039919,-0.44544065422827417,0.69,0.69737,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3879,1.3720221474895231,1.414363087517461,-0.5923177600503302,-0.6194435190169976,0.75478,0.77579,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3904,1.374365928583995,1.4171234523600085,-1.0,-1.0,1.06355,1.08889,True,True,77,77,True,True
XRPUSDT,1h,BUY,1.342,1.327563695053264,1.3660605082445605,-1.0,-1.0,1.00667,1.0066,True,True,62,62,True,True
XRPUSDT,1h,BUY,1.3375,1.3240421202427028,1.3599297995954949,-1.0,-1.0,1.00667,1.26585,True,True,25,22,True,True
XRPUSDT,1h,BUY,1.3173,1.3028013160010847,1.341464473331525,1.1251836313227277,1.2520523148481868,0.12679,0.1188,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3598,1.3754896118637607,1.3336506468937317,0.09762465917062092,-0.16277097919691708,0.10627,0.1961,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3402,1.3301027774744232,1.3570287042092948,0.9350894618760146,1.009519629300427,0.17078,0.19378,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2876,1.271225627294475,1.314890621175875,1.3875978530498043,1.2434608400181775,0.24555,0.48119,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3504,1.3686006511785018,1.3200655813691635,-0.02778726005279077,-0.04404373185234282,0.11708,0.07738,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3044,1.291007413846481,1.3267209769225314,-0.5003662817982765,-0.9145860330270946,0.71042,0.98618,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2941,1.2792853183209996,1.3187911361316675,-1.0,-1.0,1.00667,1.26355,True,True,119,107,True,True
XRPUSDT,1h,BUY,1.268,1.2524341706292652,1.2939430489512245,-1.0,-1.0,1.00667,1.0035,True,True,86,86,True,True
XRPUSDT,1h,BUY,1.2671,1.2520618159156325,1.2921636401406122,-0.8281548961717046,-1.0,0.98137,1.08453,True,True,120,106,False,True
XRPUSDT,1h,BUY,1.2365,1.2173620442944666,1.2683965928425551,-1.0,-1.0,1.00667,1.03868,True,True,57,57,True,True
XRPUSDT,1h,BUY,1.2265,1.205380868572841,1.261698552378598,-0.1958215705339056,-0.22716925126122461,0.50851,0.48948,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2117,1.1886970244327049,1.2500382926121585,-1.0,-1.0,1.00667,1.0111,True,True,57,57,True,True
XRPUSDT,1h,BUY,1.2185,1.1952941906829024,1.257176348861829,-1.0,-1.0,1.09814,1.12372,True,True,46,46,True,True
XRPUSDT,1h,BUY,1.1815,1.1524366392002343,1.2299389346662757,-1.0,-1.0,1.03032,1.04883,True,True,26,26,True,True
XRPUSDT,1h,SELL,1.1461,1.1702031741923111,1.1059280430128142,0.09298071168920538,-0.1646278119188717,0.10906,0.19796,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.1166,1.1005634681834635,1.1433275530275606,-0.7670112231473837,-1.0,0.98352,1.00986,True,True,120,74,False,True
XRPUSDT,4h,BUY,2.2629,2.120351518184404,2.5004808030259933,-0.46539862364860796,-0.5225304642637113,0.64875,0.63777,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1469,2.0052075438773223,2.383054093537796,0.8370871250552443,0.509632067848376,0.10626,0.25058,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6896,2.892887485444108,2.35078752425982,0.10043444729808233,-0.1377297762037143,0.1285,0.17106,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1702,2.030640985625444,2.4027983572909264,-0.5717215864380657,-0.6242036720639682,0.73598,0.76484,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0462,1.891058314673808,2.3047694755436536,0.4844406043627156,0.4264560120247698,0.40852,0.43514,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4877,2.593504245864873,2.311359590225211,0.03062361975748386,-0.2146273657001902,0.12142,0.24796,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1351,2.0519466185925115,2.273688969012481,-1.0,-1.0,1.01068,1.0245,True,True,37,37,True,True
XRPUSDT,4h,BUY,2.0826,1.9966403312338632,2.2258661146102274,-1.0,-1.0,1.05754,1.04452,True,True,63,64,True,True
XRPUSDT,4h,BUY,1.8745,1.729947543278012,2.1154207612033136,-0.5420443696521515,-0.9364013625316886,0.70289,0.98758,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.228,2.2982263871321544,2.11095602144641,-0.022503214761557127,-0.04205497624528421,0.11378,0.07539,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.3189,2.3891146723343994,2.2018755461093344,-0.0013170326405535808,-0.021250602523893287,0.1134,0.06667,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2945,2.357182494124204,2.1900291764596616,0.04087134313491161,-0.0,0.11453,0.1554,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.3495,2.4238467345447794,2.225588775758701,0.08097417308944282,-0.16673456612243928,0.11896,0.20007,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4022,2.483962085039784,2.265929858267027,-0.04271226143659168,-0.0691498557519449,0.1069,0.10248,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.5329,2.648096984649497,2.340905025584173,0.014563913838286688,-0.21246386806161774,0.13964,0.2458,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1394,2.0688921178191704,2.2569131369680497,0.3679685618347791,0.5721721825590919,0.23388,0.25887,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1544,2.0926531627139418,2.257311395476764,1.1019610936916884,1.116273684269705,0.7551,0.77278,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.238,2.298700262781768,2.13683289536372,0.022824249728724592,-0.22300033253793286,0.12084,0.25633,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0683,2.012411700197826,2.161447166336956,-1.0,-1.0,1.00667,1.27204,True,True,48,23,True,True
XRPUSDT,4h,BUY,2.0172,1.94265139835876,2.141447669402067,1.6666666666666776,1.5436914883843802,0.29679,0.33826,True,True,105,120,True,False
XRPUSDT,4h,SELL,2.2362,2.296036550178744,2.1364724163687607,0.05601405588285308,-0.19583541297827134,0.11482,0.22917,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2993,2.3522175513683536,2.211104081052744,-0.09884241217498958,-0.11865452274766904,0.18622,0.15199,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4038,2.459058588614321,2.311702352309464,-0.08034830674806213,-0.09819735028217363,0.13821,0.13153,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6812,2.8176279499224166,2.453820083462639,-0.12864434774849964,-0.1423213716413933,0.16198,0.17565,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.93,3.0676099426532817,2.7006500955778647,-0.01982727819323736,-0.0,0.13291,0.11308,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.8497,2.993601685246962,2.60986385792173,-0.12818966872487295,-0.13031217925031313,0.17699,0.16365,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.038,3.16457077856182,2.827048702396966,-0.008917224307181578,-0.041687473484675004,0.10056,0.07502,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.3736,3.568101848702009,3.049430252163317,0.040482684040353246,-0.0,0.10056,0.14104,True,True,120,120,False,False
XRPUSDT,4h,BUY,3.1685,2.9957599795197214,3.456400034133797,-1.0,-1.0,1.00667,1.0294,True,True,58,58,True,True
XRPUSDT,4h,BUY,2.8358,2.707202383303627,3.050129361160621,1.214793521348473,1.1038862396507578,0.26729,0.29311,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.2216,3.348803500455244,3.009594165907927,0.1005194321792118,-0.12377237860134235,0.14237,0.15711,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.7943,2.7232980006034846,2.912636665660858,-1.0,-1.0,1.07853,1.10125,True,True,104,101,True,True
XRPUSDT,4h,SELL,2.9798,3.038723242062269,2.881594596562885,0.058141689190234984,-0.16511239679567663,0.14341,0.19845,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.0043,3.0671038399765846,2.8996269333723594,0.02843151238176239,-0.20302281693699514,0.13521,0.23636,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.1333,3.202224569146472,3.018425718089214,0.12874918969659938,-0.13550948222951303,0.10241,0.16884,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.8602,2.7848777180242976,2.9857371366261707,1.0759501702045808,1.2833163938981238,0.44322,0.46804,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.0389,3.1134048289688936,2.914725285051844,0.008979867415409534,-0.018521494943512455,0.10583,0.06667,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.4885,2.307012309442269,2.790979484262885,-1.0,-1.0,1.00667,1.0394,True,True,100,100,True,True
XRPUSDT,4h,BUY,2.2831,2.1574016039818678,2.492597326696888,1.6666666666666725,1.5806772646271041,0.11609,0.17334,True,True,111,120,True,False
XRPUSDT,4h,SELL,2.6143,2.6776672160736523,2.50868797321058,0.07914299531125993,-0.17621356426206358,0.11131,0.20955,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6354,2.701565864879833,2.525123558533612,-0.03852618544047396,-0.06294192960496482,0.10892,0.09628,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.634,2.7015324296030445,2.5214459506615925,0.11427680378396428,-0.07343698007749407,0.17895,0.10677,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.4393,2.344142207050337,2.597896321582771,-1.0,-1.0,1.08624,1.08426,True,True,65,65,True,True
XRPUSDT,4h,BUY,2.3565,2.2699737190247538,2.5007104682920773,-0.6512527964110928,-0.5478384147489097,0.76271,0.77925,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.281,2.18724902303665,2.4372516282722505,-1.0,-1.0,1.02299,1.04833,True,True,90,90,True,True
XRPUSDT,4h,BUY,2.2053,2.090875128867172,2.3960081185547133,1.6666666666666718,1.3974765656203987,0.10289,0.18541,True,True,111,120,True,False
XRPUSDT,4h,SELL,2.5296,2.627910740948384,2.365748765086026,-0.12013364988621193,-0.1421568253540508,0.15347,0.17549,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.526,2.623207220511617,2.3639879658139717,0.07987298024067258,-0.1789281184571141,0.10787,0.21226,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1098,2.017979792796753,2.2628336786720773,-1.0,-1.0,1.00667,1.01243,True,True,91,91,True,True
XRPUSDT,4h,BUY,1.9484,1.8314017991983,2.1433970013361665,1.213458044689917,1.1071852951793886,0.52233,0.53843,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2276,2.3261742475853624,2.0633095873577285,-0.046158753035225104,-0.06921607590119024,0.11028,0.10255,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2164,2.3098999889894203,2.0605666850176334,0.05702801089670087,-0.20156229118253033,0.10808,0.2349,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0568,1.9921300743251815,2.1645832094580304,-1.0,-1.0,1.07682,1.11484,True,True,105,104,True,True
XRPUSDT,4h,BUY,2.0297,1.965023210454017,2.137494649243305,1.618814167716939,1.6666666666666679,0.39034,0.42227,True,True,120,123,False,True
XRPUSDT,4h,BUY,1.9208,1.867441965209852,2.0097300579835804,-1.0,-1.0,1.00667,1.01447,True,True,79,79,True,True
XRPUSDT,4h,BUY,1.8785,1.822148602925996,1.97241899512334,-1.0,-1.0,1.06808,1.13874,True,True,50,48,True,True
XRPUSDT,4h,SELL,1.9941,2.042976996344904,1.9126383394251607,0.05510381097968755,-0.18968753437109512,0.12188,0.22302,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2278,2.317681612969287,2.0779973117178545,-0.022503214761564645,-0.05294752561942513,0.10515,0.08628,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.9729,1.9199357537922803,2.0611737436795328,-1.0,-1.0,1.01605,1.12687,True,True,43,38,True,True
XRPUSDT,4h,BUY,1.91,1.8587021652616893,1.9954963912305173,-0.5697785651644343,-0.7975008363894664,0.61511,0.87712,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.9579,1.902163856781763,2.050793572030395,-0.43735095828778775,-0.5880282507138642,0.86269,0.87695,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.8695,1.825510806883928,1.9428153218601203,1.361259140875535,1.666666666666665,0.14722,0.14032,True,True,120,123,False,True
XRPUSDT,4h,BUY,1.8076,1.7544664590161887,1.8961559016396856,-1.0,-1.0,1.03619,1.03702,True,True,119,119,True,True
XRPUSDT,4h,BUY,1.7588,1.6982659774170197,1.8596900376383003,-0.04685199476245996,0.09329018225199726,0.15845,0.12454,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.6472,1.5654336068653467,1.7834773218910889,-0.49183610582206294,-0.6523740978483038,0.89381,0.9235,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.6,1.521691234760545,1.7305146087324257,-0.6236699914463155,-0.7724144185681081,0.80765,0.82924,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.6216,1.5379319594959369,1.7610467341734384,-1.0,-1.0,1.00667,1.00585,True,True,24,24,True,True
XRPUSDT,4h,BUY,1.3684,1.2530145231769867,1.5607091280383556,1.0811827067405162,0.8155037168890488,0.12266,0.23148,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5624,1.6297620847911447,1.4501298586814255,-0.08356892621837271,-0.11658338581039172,0.1169,0.14992,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3714,1.3304861127077028,1.4395898121538284,-1.0,-1.0,1.01869,1.2766,True,True,105,47,True,True
XRPUSDT,4h,BUY,1.3239,1.2712429009073598,1.4116618318210672,1.340474512776387,1.2311724021110146,0.14992,0.19027,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4698,1.5045315521589142,1.411914079735143,-0.0504583685409162,-0.08309838417022522,0.10069,0.11643,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5097,1.5569045236246453,1.4310257939589248,0.10444206548111509,-0.14490655754845438,0.11732,0.17824,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5182,1.5645055533539889,1.4410240777433518,0.09351014023804816,-0.13666284742900342,0.13649,0.17,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.4115,1.371276102175195,1.4785398297080083,-0.25003359916130574,-0.3555425289387598,0.92162,0.94838,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4308,1.4668494285041502,1.3707176191597497,0.0018259054846827205,-0.021800200452254233,0.10971,0.06667,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4757,1.5148392675068263,1.4104678874886225,0.05412520249983526,-0.19563184775961193,0.11691,0.22897,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3691,1.3443636366437528,1.410327272260412,1.6666666666666727,1.595510865576644,0.3775,0.40868,True,True,72,120,True,False
XRPUSDT,4h,SELL,1.4301,1.4565461501938592,1.3860230830102345,-0.020588911400118946,-0.04144141113080506,0.11248,0.07477,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4734,1.5043152938982272,1.4218745101696215,0.024553740244398884,-0.0005535674578288153,0.10823,0.06667,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3247,1.2949448151078529,1.3742919748202451,1.666666666666664,1.666666666666664,0.10467,0.15484,True,True,71,72,True,True
XRPUSDT,4h,BUY,1.2934,1.2647352016306512,1.3411746639489148,1.0081535986629673,1.0999414549586373,0.49859,0.5189,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.2433,1.2025215898035633,1.3112640169940617,-1.0,-1.0,1.03027,1.01214,True,True,65,66,True,True
XRPUSDT,4h,BUY,1.1689,1.1230295878569836,1.2453506869050277,-1.0,-1.0,1.00667,1.03213,True,True,61,61,True,True
XRPUSDT,4h,BUY,1.0934,1.0439352024592057,1.175841329234657,1.5094909417678448,1.679792253954631,0.11857,0.13804,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.32,8.16748479939418,8.574192001009703,-1.0,-1.0,1.01615,1.03445,True,True,72,72,True,True
LINKUSDT,1h,BUY,8.28,8.139312873685368,8.514478543857718,1.6666666666666667,1.604629047020268,0.2081,0.22278,True,True,65,120,True,False
LINKUSDT,1h,BUY,8.23,8.044679122660467,8.538868128899221,1.666666666666657,1.6666666666666667,0.50524,0.5181,True,True,85,86,True,True
LINKUSDT,1h,SELL,8.81,8.959334730623052,8.561108782294914,-0.10220190859665026,-0.12458869256949581,0.17131,0.15792,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.83,8.9759974812923,8.586670864512833,0.09434158666923081,-0.1668953287922559,0.10543,0.20023,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.053506705353795,8.724155491077003,-0.12212801046835393,-0.12408515261515062,0.20896,0.15742,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.062360373493837,8.709399377510273,-0.12212801046835357,-0.1246698773497626,0.20896,0.158,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.14,9.279175079617175,8.908041533971375,0.02919372727232159,-0.21809066199656055,0.11938,0.25142,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.66,8.482800946960067,8.955331755066554,1.66666666666666,1.66666666666667,0.26263,0.25794,True,True,119,119,True,True
LINKUSDT,1h,BUY,8.48,8.343688320340442,8.707186132765932,0.8317692967556932,0.8786001485370954,0.70837,0.75028,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.65,8.553167530624428,8.811387448959287,-0.477199668063627,-0.49582686356796724,0.58793,0.64051,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.67,8.575103636099634,8.82816060650061,-1.0,-1.0,1.00667,1.00607,True,True,86,86,True,True
LINKUSDT,1h,BUY,8.35,8.209099786365334,8.584833689391107,-1.0,-1.0,1.05825,1.08702,True,True,66,65,True,True
LINKUSDT,1h,SELL,8.5,8.656999791636526,8.23833368060579,-0.06126884559848701,-0.08494675210482985,0.10966,0.11828,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.27,9.492292877009746,8.899511871650423,0.11290687522352368,-0.13375924054917618,0.12,0.16709,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.32,8.15322180237225,8.597963662712916,1.4163268595059506,1.4853013466513483,0.31871,0.3345,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.06,9.27319240331834,8.70467932780277,0.11573581339809329,-0.14806935355984482,0.10286,0.1814,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.13,9.32849369818686,8.79917716968857,0.0397940879227721,-0.22082367134296776,0.10605,0.25416,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.45,9.661732569747416,9.097112383754304,0.11719544725942947,-0.14678547294565134,0.10269,0.18012,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.79,8.619219717139037,9.074633804768268,-1.0,-1.0,1.01924,1.04715,True,True,31,31,True,True
LINKUSDT,1h,BUY,8.61,8.49963740905712,8.793937651571463,-1.0,-0.9441125248004558,1.00667,0.98692,True,True,93,120,True,False
LINKUSDT,1h,SELL,8.98,9.151355764691736,8.69440705884711,-0.01919658310426631,-0.024700388737856207,0.12783,0.06667,True,True,120,120,False,False
