sym,tf,dir,entry,sl,tp,rA,rB,has_idm,swept_entered,bh_a,bh_b,res_a,res_b
XRPUSDT,4h,BUY,2.0297,1.965023210454017,2.137494649243305,1.6666666666666679,1.6666666666666679,True,True,117,115,True,True
XRPUSDT,4h,BUY,1.9208,1.867441965209852,2.0097300579835804,-1.0,-0.8221983727234166,True,True,76,120,True,False
XRPUSDT,4h,BUY,1.8785,1.822148602925996,1.97241899512334,-1.0,-0.9088318485795897,True,True,46,120,True,False
XRPUSDT,4h,SELL,1.9941,2.042976996344904,1.9126383394251607,0.05462097577134572,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2278,2.317681612969287,2.0779973117178545,-0.022986049969907576,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.9729,1.9199357537922803,2.0611737436795328,-1.0,-1.0,True,True,41,41,True,True
XRPUSDT,4h,BUY,1.91,1.8587021652616893,1.9954963912305173,-0.8272224723214547,-0.8790672902946578,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.9579,1.902163856781763,2.050793572030395,-0.6602918169316222,-0.5881582741446302,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.8695,1.825510806883928,1.9428153218601203,1.66666666666668,1.5850856658556103,True,True,120,120,True,False
XRPUSDT,4h,BUY,1.8076,1.7544664590161887,1.8961559016396856,-1.0,-0.9598655697243749,True,True,111,120,True,False
XRPUSDT,4h,BUY,1.7588,1.6982659774170197,1.8596900376383003,-0.13467702440074722,-0.1179245622738308,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.6472,1.5654336068653467,1.7834773218910889,-0.628335856985504,-0.684975881815788,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.6,1.521691234760545,1.7305146087324257,-0.857024914093763,-0.8101259354429038,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.6216,1.5379319594959369,1.7610467341734384,-1.0,-0.9060754204308381,True,True,22,120,True,False
XRPUSDT,4h,BUY,1.3684,1.2530145231769867,1.5607091280383556,1.1522964475776831,1.1828088630314177,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5624,1.6297620847911447,1.4501298586814255,-0.08276420087113473,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3714,1.3304861127077028,1.4395898121538284,-1.0,-1.0,True,True,103,49,True,True
XRPUSDT,4h,BUY,1.3239,1.2712429009073598,1.4116618318210672,1.3687779158951319,1.4377391322334467,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4698,1.5045315521589142,1.411914079735143,-0.05094120374926041,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5097,1.5569045236246453,1.4310257939589248,0.10524679082835427,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5182,1.5645055533539889,1.4410240777433518,0.09431486558528672,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.4115,1.371276102175195,1.4785398297080083,-0.37576315068793337,-0.4946448626730231,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4308,1.4668494285041502,1.3707176191597497,0.0013430702763397816,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4757,1.5148392675068263,1.4104678874886225,0.05492992784707532,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3691,1.3443636366437528,1.410327272260412,1.6666666666666727,1.6666666666666636,True,True,70,54,True,True
XRPUSDT,4h,SELL,1.4301,1.4565461501938592,1.3860230830102345,-0.019784186052878856,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4734,1.5043152938982272,1.4218745101696215,0.02535846559163476,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3247,1.2949448151078529,1.3742919748202451,1.666666666666664,1.666666666666664,True,True,68,68,True,True
XRPUSDT,4h,BUY,1.2934,1.2647352016306512,1.3411746639489148,1.1354404491568773,1.1875356160418464,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.2433,1.2025215898035633,1.3112640169940617,-1.0,-1.0,True,True,63,63,True,True
XRPUSDT,4h,BUY,1.1689,1.1230295878569836,1.2453506869050277,-1.0,-1.0,True,True,59,59,True,True
XRPUSDT,4h,BUY,1.0934,1.0439352024592057,1.175841329234657,1.6666666666666667,1.6666666666666667,True,True,118,117,True,True
LINKUSDT,1h,BUY,8.32,8.16748479939418,8.574192001009703,-1.0,-0.9562342868983895,True,True,70,120,True,False
LINKUSDT,1h,BUY,8.28,8.139312873685368,8.514478543857718,1.6666666666666667,1.6666666666666667,True,True,63,63,True,True
LINKUSDT,1h,BUY,8.23,8.044679122660467,8.538868128899221,1.666666666666657,1.6028261887276776,True,True,79,120,True,False
LINKUSDT,1h,SELL,8.81,8.959334730623052,8.561108782294914,-0.10268474380499891,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.83,8.9759974812923,8.586670864512833,0.09385875146089655,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.053506705353795,8.724155491077003,-0.12261084567669976,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.062360373493837,8.709399377510273,-0.12261084567669374,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.14,9.279175079617175,8.908041533971375,0.029998452619564603,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.66,8.482800946960067,8.955331755066554,1.66666666666666,1.6135613477443018,True,True,114,120,True,False
LINKUSDT,1h,BUY,8.48,8.343688320340442,8.707186132765932,1.1294026200809988,1.0524391812917906,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.65,8.553167530624428,8.811387448959287,-0.5836917804773621,-0.5604131277980129,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.67,8.575103636099634,8.82816060650061,-1.0,-0.9082486712635687,True,True,84,120,True,False
LINKUSDT,1h,BUY,8.35,8.209099786365334,8.584833689391107,-1.0,-1.0,True,True,63,62,True,True
LINKUSDT,1h,SELL,8.5,8.656999791636526,8.23833368060579,-0.06175168080683394,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.27,9.492292877009746,8.899511871650423,0.11371160057076497,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.32,8.15322180237225,8.597963662712916,1.6666666666666632,1.6666666666666632,True,True,107,107,True,True
LINKUSDT,1h,SELL,9.06,9.27319240331834,8.70467932780277,0.11654053874532726,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.13,9.32849369818686,8.79917716968857,0.03931125271442465,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.45,9.661732569747416,9.097112383754304,0.11800017260666786,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.79,8.619219717139037,9.074633804768268,-1.0,-1.0,True,True,29,23,True,True
LINKUSDT,1h,BUY,8.61,8.49963740905712,8.793937651571463,-1.0,-0.9373353134482678,True,True,91,120,True,False
LINKUSDT,1h,SELL,8.98,9.151355764691736,8.69440705884711,-0.019679418312608745,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.22,9.38859807442848,8.939003209285866,-0.05535121578266876,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.37,9.554093280816218,9.0631778653063,0.11602396158463497,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.46,9.609989915885476,9.210016806857544,0.03795731492694939,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.49,9.645118856044109,9.23146857325982,0.05514480603137682,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.58,9.763455204334424,9.274241326109292,0.006790422023886927,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.92,10.09897662818126,9.621705619697904,0.05329985328833288,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.22,9.037825941407212,9.523623430987982,-1.0,-1.0,True,True,47,40,True,True
LINKUSDT,1h,BUY,9.26,9.106276329050132,9.51620611824978,-1.0,-1.0,True,True,31,30,True,True
LINKUSDT,1h,BUY,9.17,9.027065638778556,9.408223935369072,-0.5471952163882476,-0.6072969205100378,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.97,8.821149994348536,9.218083342752443,-0.6113895646762594,-0.8177852806722834,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.0,8.851756882882155,9.247071861863075,-1.0,-0.9147855688046856,True,True,82,120,True,False
LINKUSDT,1h,BUY,8.86,8.737641082313182,9.06393152947803,-1.0,-0.8971002907593157,True,True,90,120,True,False
LINKUSDT,1h,BUY,8.89,8.764828280157795,9.098619533070345,-1.0,-0.8911891155742797,True,True,34,120,True,False
LINKUSDT,1h,BUY,8.8,8.687502208260998,8.987496319565004,-0.34211664291837757,-0.34242349847617537,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.73,8.611750220750727,8.927082965415456,-0.808578984390924,-1.0,True,True,120,115,False,True
LINKUSDT,1h,SELL,9.05,9.253634886148268,8.710608523086224,0.05524924791894421,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.4,9.529205603441438,9.184657327597602,-0.1019715982845758,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.99,8.868880947171592,9.191865088047347,-1.0,-1.0,True,True,91,91,True,True
LINKUSDT,1h,BUY,8.91,8.780767186285475,9.12538802285754,-1.0,-1.0,True,True,44,45,True,True
LINKUSDT,1h,BUY,8.57,8.451689981362252,8.767183364396246,-1.0,-0.8900447648806108,True,True,92,120,True,False
LINKUSDT,1h,BUY,8.54,8.440975036476237,8.705041605872935,-1.0,-1.0,True,True,43,43,True,True
LINKUSDT,1h,SELL,8.75,8.871046351707063,8.548256080488226,-0.004554386816744101,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.84,8.965616145645185,8.630639757258024,0.06417219140741062,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.83,8.96096494190835,8.611725096819418,0.11304340373907112,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.06,9.21609404627632,8.799843256206135,0.1165405387453347,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.55,8.392596078650142,8.812339868916432,1.1316900928253397,1.057614640783781,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.49,8.364592322382727,8.699012796028788,1.0467554851546714,0.9639544959076026,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.56,8.489857091047234,8.67690484825461,-1.0,-1.0,True,True,110,110,True,True
LINKUSDT,1h,BUY,8.54,8.466402628524573,8.662662285792374,1.6666666666666425,1.5768125055740632,True,True,79,120,True,False
LINKUSDT,1h,SELL,8.92,9.0448010171353,8.7119983047745,0.0696746034461436,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.05030715548333,8.729488074194451,-0.1226108456767013,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.02,9.139813968065406,8.820310053224322,0.10303758058492911,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.01,9.129365413939922,8.811057643433461,0.04717830876003677,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.22,9.402018721987046,8.916635463354925,-0.03616656350448921,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.19,9.29884920765262,9.008584653912298,0.14507506859898198,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.72,8.615590292214295,8.894016179642845,1.666666666666678,1.617360328350827,True,True,81,120,True,False
LINKUSDT,1h,SELL,9.22,9.38994658928261,8.936755684528984,-0.03616656350449059,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.54,9.728897178794847,9.225171368675252,0.0160655371005435,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.76,9.93582382730012,9.466960287833134,0.03997589876427089,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.29,9.164205143280231,9.499658094532943,-0.5838550146550086,-0.48208649502111695,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.23,9.113039528221636,9.42493411963061,-1.0,-1.0,True,True,49,49,True,True
LINKUSDT,1h,BUY,9.21,9.095992078394795,9.40001320267534,-1.0,-1.0,True,True,111,111,True,True
LINKUSDT,1h,BUY,9.21,9.10063782753053,9.39227028744912,1.311813114547115,1.3768454008439064,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.44,9.508053552751836,9.326577412080274,-0.017889389872864248,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.2,9.096622288489716,9.372296185850471,1.666666666666661,1.5731386179973474,True,True,111,120,True,False
LINKUSDT,1h,SELL,9.3,9.400338331180572,9.132769448032382,0.015694113276656648,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.43,9.577458821242406,9.18423529792932,0.012212176577698663,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.42,9.582869178607792,9.148551368987013,-0.09395699351909204,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.69,9.830772049119796,9.455379918133673,-0.1396578181606254,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.79,9.915665250054632,9.580557916575613,0.020212120189908932,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.83,9.953328291404802,9.624452847658665,0.10798378646437674,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.97,10.126721436704162,9.708797605493064,-0.11284967386211193,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.46,10.615678884050208,10.200535193249657,0.05201744074933467,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.54,10.712497196254231,10.252504672909607,-0.08776619691272108,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,10.33,10.187122271878351,10.568129546869413,-0.48870922999897026,-0.4837972111362262,True,True,120,120,False,False
LINKUSDT,1h,BUY,10.25,10.093537587933096,10.510770686778171,1.4534205726258094,1.3352707065513578,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.65,10.797950201504555,10.403416330825744,0.1027568390419483,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.75,9.627793262570403,9.953677895715993,-0.6567798184893933,-0.528127174561908,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.73,9.62927982212846,9.897866963119236,-0.8738636312059141,-1.0,True,True,120,111,False,True
LINKUSDT,1h,BUY,9.54,9.40696783782677,9.761720270288714,-1.0,-0.9501841818743789,True,True,44,120,True,False
LINKUSDT,1h,BUY,9.51,9.380633683020616,9.725610528298974,-1.0,-1.0,True,True,99,98,True,True
LINKUSDT,1h,SELL,9.966,10.086064463902876,9.765892560161868,-0.0661390102276077,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.267,9.146205120469908,9.468324799216818,1.4862490736020764,1.3753445412508856,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.622,9.77925479753706,9.359908670771564,0.06546796423028227,-0.0,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.923,8.785837379913863,9.15160436681023,1.0099304957399016,0.9727036888892348,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.608,8.444718731916875,8.880135446805209,-0.27214206246409467,-0.35999083254477743,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.538,8.361897118447466,8.831504802587556,-1.0,-1.0,True,True,120,112,True,True
LINKUSDT,1h,BUY,8.37,8.183621204676404,8.680631325539325,-0.8112786364249859,-0.7737990864605064,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.446,8.240446106351506,8.78858982274749,-0.628013107427652,-0.7495625322388643,True,True,120,120,False,False
LINKUSDT,1h,BUY,7.629,7.383997414545684,8.037337642423859,-1.0,-1.0,True,True,21,19,True,True
LINKUSDT,1h,SELL,7.77,7.927404752206158,7.507658746323069,0.027039939460994845,-0.0,True,True,120,120,False,False
LINKUSDT,1h,SELL,7.905,8.083347917157262,7.607753471404564,0.04841095273481757,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,15.11,14.21008088751318,16.609865187478032,-1.0,-0.8436744029253187,True,True,42,120,True,False
LINKUSDT,4h,BUY,14.61,13.622779769438576,16.255367050935707,1.205478774925782,1.3212151130161096,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.8,17.799265396462967,15.134557672561725,0.1253988274397952,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.05,12.06137093110099,14.697715114831686,1.4045935862644356,1.558275135167079,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.3,15.832321039305102,14.412798267824831,0.016229793913337263,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.67,13.11669245419651,14.592179243005814,-1.0,-1.0,True,True,44,44,True,True
LINKUSDT,4h,BUY,13.56,13.00571378780949,14.48381035365085,-0.7480966581419025,-0.6872603447138087,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.29,10.4707651348186,12.655391441969,-1.0,-1.0,True,True,107,107,True,True
LINKUSDT,4h,SELL,13.28,13.673367446761546,12.624387588730755,-0.034247634059472815,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.45,13.854946530807258,12.775089115321236,-0.13199903168261085,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.57,15.129580526965508,13.637365788390824,-0.026176149517351054,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.39,12.969597435526484,14.090670940789195,1.6666666666666694,1.5488917293865265,True,True,102,120,True,False
LINKUSDT,4h,SELL,16.1,16.74813367517864,15.019777208035606,-0.012339946903856756,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.45,17.201015772182167,15.198307046363054,-0.02640307123834282,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,17.14,17.93078312436176,15.822028126063737,0.11123953148181265,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,14.26,13.633794576352871,15.303675706078549,-1.0,-1.0,True,True,40,41,True,True
LINKUSDT,4h,BUY,13.87,13.250178310446888,14.903036149255186,-1.0,-0.9473218744606219,True,True,100,120,True,False
LINKUSDT,4h,BUY,13.19,12.66871000943856,14.058816650935732,1.6666666666666643,1.5391810687954872,True,True,111,120,True,False
LINKUSDT,4h,SELL,15.18,15.684885532751217,14.338524112081306,-0.013706796520307997,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.15,15.701967627729369,14.230053953784392,0.04658697252920665,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.65,11.098661677408362,12.568897204319398,1.6666666666666687,1.4753064190809353,True,True,94,120,True,False
LINKUSDT,4h,SELL,14.33,14.718620353342285,13.682299411096196,0.05801059139085904,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.28,15.83041978445061,14.362633692582314,-0.012669242773327037,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.98,16.58023950167883,14.979600830535286,-0.10370869894258399,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.67,17.331015696686848,15.56830717218859,0.05304554108887435,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,17.92,18.8083336819762,16.439443863373004,-0.03669046568838937,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,19.27,20.152639133758147,17.798934777069753,0.07625739388864186,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,19.79,20.679918557352835,18.306802404411943,-0.08764059415787008,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,15.9,15.19111695750768,17.081471737487202,1.6666666666666674,1.5959122929863006,True,True,66,120,True,False
LINKUSDT,4h,SELL,21.95,22.98855052617006,20.21908245638324,0.10738254677448426,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,23.42,24.72447940855426,21.24586765240957,0.1012412795650512,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,23.41,24.798078083306745,21.09653652782209,-0.13960274367671285,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,25.46,26.80303053245488,23.22161577924187,0.03392045224723783,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,25.16,25.81137358894493,24.07437735175845,0.13690924749395064,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,24.83,25.52549559454945,23.670840675750902,-0.07325375235591837,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,21.65,20.894202784830696,22.90966202528217,-1.0,-0.8257858842743534,True,True,55,120,True,False
LINKUSDT,4h,BUY,20.88,20.16441580900508,22.07264031832487,-1.0,-0.9125967613722592,True,True,71,120,True,False
LINKUSDT,4h,BUY,20.55,19.76586061675808,21.856898972069875,1.4797244427899958,1.54798186278215,True,True,120,120,False,False
LINKUSDT,4h,BUY,20.6,19.80296493258655,21.92839177902242,1.666666666666668,1.666666666666668,True,True,107,107,True,True
LINKUSDT,4h,BUY,18.77,16.921451527394566,21.85091412100905,-0.3677478172858465,-0.26655690396371207,True,True,120,120,False,False
LINKUSDT,4h,BUY,16.53,15.411796799046298,18.393672001589504,1.3112704782808742,1.312375783666408,True,True,120,120,False,False
LINKUSDT,4h,BUY,16.8,15.97503618062146,18.174939698964234,-1.0,-1.0,True,True,97,91,True,True
LINKUSDT,4h,BUY,15.43,14.592083973611777,16.826526710647038,-1.0,-0.9612999048204377,True,True,101,120,True,False
LINKUSDT,4h,BUY,15.06,14.161567303777504,16.5573878270375,-1.0,-1.0,True,True,72,30,True,True
LINKUSDT,4h,BUY,14.68,13.653590876967629,16.39068187172062,1.6666666666666683,1.666666666666665,True,True,51,51,True,True
LINKUSDT,4h,BUY,12.12,11.337879764895511,13.423533725174146,1.6666666666666667,1.6089415924047568,True,True,104,120,True,False
LINKUSDT,4h,BUY,12.2,11.772412143562358,12.912646427396067,-0.7085064379476022,-0.6064226810045491,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.07,11.643564874851222,12.780725208581297,0.9372868821698185,1.0685822796698894,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.2,14.768217598469178,13.252970669218032,-0.06722307603864709,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.85,12.349107294480014,13.684821175866643,-0.42037536315109125,-0.49356027598180396,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.29,11.845106122301432,13.031489796164278,-0.7158918966919161,-0.8355018179370867,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.93,11.38685610448114,12.835239825864766,0.9120681649267364,0.9109313994382625,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.01,13.342135920793972,12.456440132010044,0.005318211744414767,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.39,13.69815094232645,12.876415096122583,0.11213422482538705,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.58,13.91855962838601,13.015733952689985,-0.027120300139936288,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.79,14.178022178449318,13.143296369251134,-0.04602674204129152,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.63,14.064331565980089,12.906114056699856,-0.04722005373758646,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.87,14.220645157381858,13.285591404363569,-0.030434233189422604,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.11,14.491077773603475,13.474870377327536,0.04354908009061226,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.94,12.575925412471005,13.546790979214991,-1.0,-1.0,True,True,89,89,True,True
LINKUSDT,4h,BUY,12.44,12.060897597076528,13.071837338205787,-0.6931665192226094,-0.7306925065426526,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.7,11.39001957696892,12.216634038385134,-1.0,-1.0,True,True,63,62,True,True
LINKUSDT,4h,BUY,11.13,10.76392716702719,11.74012138828802,-0.6475884080717405,-0.6040102568355296,True,True,120,120,False,False
LINKUSDT,4h,BUY,10.91,10.486455243029368,11.61590792828439,-0.5668575467424029,-0.5932312761168829,True,True,120,120,False,False
LINKUSDT,4h,BUY,9.93,9.36482568855272,10.871957185745464,-1.0,-1.0,True,True,44,45,True,True
LINKUSDT,4h,BUY,8.33,7.672315138292903,9.426141436178495,1.6666666666666663,1.509033302375802,True,True,55,120,True,False
LINKUSDT,4h,BUY,8.35,8.08658322042326,8.789027965961232,-1.0,-1.0,True,True,55,51,True,True
LINKUSDT,4h,SELL,9.27,9.633320264210736,8.664466226315437,0.0037969116780030123,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.66,9.939672759428166,9.193878734286391,-0.12662823802005307,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.83,10.132132540660866,9.326445765565223,0.06086110729917787,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,8.91,8.65158420391839,9.340692993469352,-1.0,-1.0,True,True,34,34,True,True
LINKUSDT,4h,BUY,8.7,8.46187129522073,9.096881174632117,1.2311367547883383,1.6666666666666667,True,True,120,107,False,True
LINKUSDT,4h,BUY,8.97,8.671996167817875,9.466673053636876,1.6666666666666667,1.6666666666666667,True,True,119,119,True,True
LINKUSDT,4h,BUY,8.57,8.306244009857766,9.009593316903723,-1.0,-1.0,True,True,100,98,True,True
LINKUSDT,4h,BUY,8.6,8.353827743193685,9.010287094677192,-1.0,-1.0,True,True,40,35,True,True
LINKUSDT,4h,SELL,8.99,9.202141551339516,8.636430747767474,0.11752730807642528,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.59,9.8718163133681,9.120306144386502,0.1343085503231483,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.86,10.113234983344196,9.43794169442634,0.03489584662533411,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,10.34,10.620610327182398,9.872316121362667,0.05446881298163199,-0.0,True,True,120,120,False,False
LINKUSDT,4h,SELL,10.72,11.01597218160462,10.226713030658964,-0.09749759726055438,-0.0,True,True,120,120,False,False
LINKUSDT,4h,BUY,9.51,9.224464848046972,9.985891919921713,1.5279162459942783,1.6666666666666687,True,True,120,120,False,True
LINKUSDT,4h,BUY,8.899,8.64038143146722,9.330030947554633,-1.0,-1.0,True,True,101,76,True,True
LINKUSDT,4h,BUY,8.547,8.211886670171838,9.105522216380272,-1.0,-1.0,True,True,41,41,True,True
LINKUSDT,4h,BUY,8.047,7.665912434893109,8.68214594184482,-0.28349430157874284,-0.376252553473776,True,True,120,120,False,False
LINKUSDT,4h,BUY,7.382,6.964186731700072,8.078355447166546,1.3011472493267433,1.3400853701268378,True,True,120,120,False,False
LINKUSDT,4h,BUY,7.394,7.008334477843429,8.036775870260952,1.1494292700154665,1.0628649963648678,True,True,120,120,False,False
